STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PGTM,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WSF2,WSF5
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-04-24,,,,65,38,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-04-25,,,,50,32,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-04-26,,,,58,35,46,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-04-27,,,,61,38,48,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-04-28,,,,62,40,46,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-04-29,,,,70,40,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-04-30,,,,79,45,52,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-01,,,,66,44,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-02,,,,57,38,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-03,,,,61,35,46,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-04,,,,63,41,50,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-05,,,,66,29,39,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-06,,,,70,39,50,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-07,,,,70,38,45,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-08,,,,58,38,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-09,,,,56,41,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-10,,,,65,37,50,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-11,,,,70,37,49,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-12,,,,73,44,48,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-13,,,,74,39,50,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-14,,,,78,38,51,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-15,,,,78,44,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-16,,,,82,41,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-17,,,,83,49,60,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-18,,,,69,40,47,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-19,,,,56,36,46,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-20,,,,59,38,48,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-21,,,,59,36,50,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-22,,,,67,36,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-23,,,,66,34,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-24,,,,67,46,51,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-25,,,,64,47,56,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-26,,,,71,45,54,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-27,,,,72,45,48,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-28,,,,62,43,51,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-29,,,,61,31,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-30,,,,72,37,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-05-31,,,,81,44,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-01,,,,87,50,62,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-02,,,,90,50,65,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-03,,,,93,60,69,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-04,,,,84,53,61,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-05,,,,74,50,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-06,,,,61,40,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-07,,,,54,39,47,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-08,,,,62,37,49,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-09,,,,66,41,53,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-10,,,,68,45,53,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-11,,,,64,45,45,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-12,,,,61,43,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-13,,,,73,50,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-14,,,,77,53,54,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-15,,,,67,44,58,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-16,,,,68,44,56,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-17,,,,68,44,56,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-18,,,,82,47,60,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-19,,,,83,56,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-20,,,,79,53,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-21,,,,83,48,61,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-22,,,,91,57,71,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-23,,,,90,59,69,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-24,,,,87,62,71,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-25,,,,88,59,68,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-26,,,,95,59,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-27,,,,98,57,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-28,,,,102,59,73,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-29,,,,104,59,73,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-06-30,,,,108,67,79,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-01,,,,94,62,67,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-02,,,,80,62,70,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-03,,,,82,63,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-04,,,,88,63,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-05,,,,87,59,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-06,,,,87,59,66,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-07,,,,95,63,64,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-08,,,,80,53,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-09,,,,86,55,66,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-10,,,,89,60,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-11,,,,89,62,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-12,,,,91,56,68,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-13,,,,92,62,69,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-14,,,,94,61,71,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-15,,,,89,60,66,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-16,,,,82,57,63,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-17,,,,73,55,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-18,,,,83,57,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-19,,,,90,59,67,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-20,,,,91,58,66,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-21,,,,82,55,62,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-22,,,,71,53,60,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-23,,,,81,54,64,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-24,,,,85,49,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-25,,,,91,59,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-26,,,,89,59,68,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-27,,,,92,60,65,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-28,,,,87,56,65,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-29,,,,90,52,64,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-30,,,,94,55,63,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-07-31,,,,,,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-01,,,,88,65,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-02,,,,87,60,63,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-03,,,,94,55,62,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-04,,,,93,57,63,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-05,,,,93,58,62,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-06,,,,80,62,69,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-07,,,,79,59,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-08,,,,80,51,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-09,,,,70,47,55,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-10,,,,83,55,66,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-11,,,,89,57,64,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-12,,,,100,58,62,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-13,,,,94,53,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-14,,,,90,57,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-15,,,,92,58,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-16,,,,94,60,65,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-17,,,,86,49,54,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-18,,,,68,53,58,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-19,,,,82,58,61,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-20,,,,78,55,61,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-21,,,,71,55,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-22,,,,74,55,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-23,,,,69,48,55,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-24,,,,73,38,45,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-25,,,,75,39,44,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-26,,,,79,44,62,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-27,,,,72,52,58,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-28,,,,71,41,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-29,,,,80,42,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-30,,,,85,48,61,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-08-31,,,,68,48,52,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-01,,,,64,35,40,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-02,,,,73,38,43,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-03,,,,78,39,44,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-04,,,,76,42,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-05,,,,80,46,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-06,,,,82,54,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-07,,,,81,41,46,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-08,,,,83,46,50,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-09,,,,83,46,50,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-10,,,,81,50,57,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-11,,,,61,53,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-12,,,,78,52,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-13,,,,76,51,54,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-14,,,,73,38,43,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-15,,,,77,43,56,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-16,,,,65,35,38,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-17,,,,64,38,45,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-18,,,,63,45,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-19,,,,57,39,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-20,,,,61,41,46,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-21,,,,68,36,37,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-22,,,,71,37,41,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-23,,,,70,41,46,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-24,,,,77,37,39,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-25,,,,75,39,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-26,,,,82,41,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-27,,,,75,48,49,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-28,,,,54,38,38,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-29,,,,58,37,40,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-09-30,,,,59,40,45,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-01,,,,61,34,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-02,,,,63,34,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-03,,,,66,36,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-04,,,,68,38,38,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-05,,,,68,38,44,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-06,,,,62,34,35,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-07,,,,58,30,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-08,,,,57,27,30,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-09,,,,57,30,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-10,,,,57,40,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-11,,,,49,32,33,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-12,,,,51,26,29,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-13,,,,47,29,36,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-14,,,,50,30,33,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-15,,,,51,33,38,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-16,,,,57,35,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-17,,,,61,32,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-18,,,,61,32,40,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-19,,,,59,30,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-20,,,,59,31,47,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-21,,,,52,36,37,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-22,,,,58,37,47,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-23,,,,54,35,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-24,,,,49,37,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-25,,,,49,40,42,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-26,,,,51,36,37,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-27,,,,51,37,39,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-28,,,,50,39,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-29,,,,53,41,43,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-30,,,,50,25,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-10-31,,,,48,20,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-01,,,,49,21,26,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-02,,,,46,26,32,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-03,,,,40,32,39,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-04,,,,46,39,44,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-05,,,,48,35,36,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-06,,,,47,29,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-07,,,,40,30,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-08,,,,43,30,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-09,,,,44,31,36,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-10,,,,44,29,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-11,,,,46,31,35,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-12,,,,40,35,39,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-13,,,,47,33,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-14,,,,55,34,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-15,,,,62,36,37,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-16,,,,54,33,37,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-17,,,,41,20,22,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-18,,,,38,22,32,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-19,,,,36,30,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-20,,,,42,30,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-21,,,,44,26,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-22,,,,38,27,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-23,,,,31,27,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-24,,,,41,26,27,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-25,,,,40,26,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-26,,,,44,32,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-27,,,,51,34,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-28,,,,41,33,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-29,,,,53,34,44,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-11-30,,,,56,35,47,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-01,,,,57,47,56,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-02,,,,62,40,45,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-03,,,,47,28,29,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-04,,,,41,29,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-05,,,,38,27,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-06,,,,38,27,27,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-07,,,,31,27,29,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-08,,,,37,29,37,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-09,,,,39,27,27,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-10,,,,35,26,26,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-11,,,,34,26,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-12,,,,37,24,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-13,,,,34,26,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-14,,,,33,22,24,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-15,,,,33,20,21,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-16,,,,29,21,26,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-17,,,,33,25,27,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-18,,,,30,22,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-19,,,,30,18,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-20,,,,29,14,25,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-21,,,,29,19,23,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-22,,,,27,22,25,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-23,,,,31,25,30,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-24,,,,35,24,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-25,,,,33,21,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-26,,,,30,7,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-27,,,,21,6,11,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-28,,,,18,7,11,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-29,,,,14,11,11,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-30,,,,16,9,14,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2021-12-31,,,,18,12,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-01,,,,18,5,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-02,,,,18,-1,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-03,,,,15,1,14,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-04,,,,21,3,10,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-05,,,,27,9,26,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-06,,,,32,21,21,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-07,,,,27,21,26,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-08,,,,37,25,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-09,,,,36,20,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-10,,,,31,9,12,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-11,,,,30,12,22,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-12,,,,34,22,31,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-13,,,,38,31,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-14,,,,38,28,29,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-15,,,,33,28,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-16,,,,34,26,,,,,
USC00451504,"CLE ELUM, WA US",47.189,-120.913,579.1,2022-01-17,,,,32,24,24,,,,
